@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ' Installation abusive J ai rien demande s est installe tout seul je ne suis pas inscrit sur ce reseau est pourtant mon parcourt pro est decrit ! ! Plus qu abusif carrement limite je comte porter plainte je veux etre dereference ! '
bien, ' Ne pourrais pas vivre sans ! Les mises à jour fréquentes font de cet outil , un indispensable compagnon . '
bien, ' Je ne pensais pas que cela pouvait réunir ; - ) '
bien, ' Good app L\' application mobile est assez complète et pratique . '
mauvais, ' L\' authent ne passe pas Je suis obligé d\' utiliser la version mobile du site ! '
neutre, ' Adaptation à améliorer Les développeurs ont -ils déjà essayé de remplir un formulaire sur leur propre application ? C\' est très ennuyeux ... Les bons points habituels sont appliquables : app intuitive , ciblée , on retrouve sans mal les contacts interessants . '
bien, ' \' utilisais déjà le réseau sur ordinateur , mais cet application me permet de rester connectée quand je me déplace . '
bien, ' Super Pour élargir son réseau professionnel , j\' adore l\' application . '
bien, ' rop bien cette application , ca m\' as permis de faire plus de connaissance professionnel '
bien, ' ien . Sauf qu\' il arrive de confirmer un contact plusieurs fois . Et ca ne change pas . '
bien, ' Utile pour entretenir son réseau Dommage que les fonctionnalités de base soient payantes ... '
mauvais, ' Gestion des mots de passe et pictogrammes Je ne peux pas donner de note , vu que je ne peux pas lancer l\' appli ... Mon mot de passe n\' est pas reconnu , il semble qu\' il soit trop compliqué pour l\' appli mais pas le site , pas top ... . Ensuite , mais peut-être que les deux soucis sont liés , le pictogramme d\' entrée a retaper ne fonctionne jamais ( pourtant au bout de 10 essais je devrais arrêter de mal recopier ) ... Donc voilà , une seule étoile puisque je ne peux en mettre moins pour le moment . 1 étoile sans avoir pu tester , c\' est plutôt pas mal ... To be continued '
bien, ' Bonne appli Pas de bug apparent . '
neutre, ' ssez lent a charger mais simple d\' utilisation mais lent ! ! '
bien, ' Une applications fluide Maintient le contact entre votre réseau pro et vous de façon fort agréable . Petit bemol la gestion multi profil n \' est pas optimale '
mauvais, ' Impossible de mettre a jour via mobile Impossible de faire des mise à jour via mobile , seulement sur PC . Appli à revoir '
bien, ' Job job jojo Bien pour avoir une situation stable je pense ? '
neutre, ' as fluide , peu ergonomique , trop de pub . '
bien, ' Le réseau pro ou il faut être Indispensable dans la vie professionnelle . '
mauvais, ' écalcitrante aux mises à jour de profil . '
bien, ' Réseau Excellent site pour agrandir le réseau professionnel . '
bien, ' uelques modigications à apporter afin que l\' application soit complete '
bien, ' Better UI ... ... but still a bit slow ... '
bien, ' Bonne application De ma part je la trouve pratique et facile '
neutre, ' Bon début mais ... L\' application semblait bien fonctionner mais je me rend compte qu\' il y a des beugs d\' affichage qui pénalisent beaucoup l\' usage . '
neutre, ' rès bon début d\' application , mais il reste beaucoup à faire . Notamment l\' apparition des vidéos publiés dans l\' espace résumé ou expérience . Mon profil est en parti composé de vidéos , de ce fait ceux qui le consulte avec une tablette ne peuvent pas y accéder , c\' est handicapant ... '
mauvais, ' Désordre ! News toujours pas ordonnées malgré les maj régulières ! Pas pratique dans ce cas . '
mauvais, ' Impossible de supprimer une relation Rajouter un contact , oui , mais pour le supprimer , on fait comment ? Surtout que sur l\' application les ajouts non désirés sont fréquents , c\' est mal foutu ! ! '
bien, ' Très utile ... ... garder son carnet d\' adresse à jour , retrouver le nom d\' un collègue il y a 10 ans , trouver des informations sur une entreprise , etc . J\' adore . '
bien, ' J\' ai adoré ?? parfect '
bien, ' C\' est magnifique mes amis '
bien, ' J adore ! ! ! J adore : - ) '
bien, ' Bien Je le conseil '
neutre, ' Tres bien ! ! '
bien, ' Goood '
bien, ' troooooooop cool cette appli '
bien, ' Jah l?ve '
bien, ' Trop bien Il y a tout se que je voulais sofe un truc photoshop '
bien, ' Car c\' est très important pour moi '
bien, ' Trop cool je donne 5etoiles '
bien, ' Aplication génial ! Cette aplication pour les photos est vraiment TOP ! ! On comprend vite comment il faut faire , si vous n\' aimez pas les photos double , il peut aussi faire en une ? ! ! Une aplication que je vous conseille télécharger grandement ! On peut mettre nos photos de galerie et photo en utilisant l\' appareil ! Juste en 1 mot : Super '
neutre, ' Pas mal '
bien, ' Très bonne application . Seul problème lorsque lon veut ecrire un texte ce n\' est pas pratique ! '
bien, ' Mirror photo Ceux qui on crée cette application je vous dit merci '
bien, ' Pour moi C est asse coule mais je connais pas Tout les trucs qui se montr dans les photo '
neutre, ' J ai bien '
mauvais, ' Nul -- \' Quand je veux prendre une photo dans mes galerie je peut pas il y a que des pub et aucune photo ne s\' affiche donc pour moi cette apli à besoin d\' une bonne mise à jour . Je vais le désinstaller ! ! '
bien, ' Géniale Juste géniale enfin une appli qui fait miroir et qui a en plus pleins d\' effets cadre etc bref qui fait tous se que j\' attendais je recommande grave ! ! ! ! ! ! ! '
bien, ' J aime beaucoup cette application elle fait des photos superbe '
bien, ' Très bien j ai fait croire a une amies que j avait une jumelle? '
bien, ' L application est génial je vous le conseille '
bien, ' Perfect appli . Omg mais cette application est parfaite ! ! ! ! Encore mieux que Retrica : )? '
bien, ' Super ! ! Merci ! Merci ! Cette application a tous ce que je voulais . '
bien, ' Try it I love it is goood '
bien, ' Trop bien cette application '
bien, ' Trop cool '
bien, ' Superbe ! '
neutre, ' Pas maaaaal du tout : o ? '
bien, ' Cool J\' adore c\' est cool comme appli '
bien, ' Parfait Que demander de mieux ? ! ? '
bien, ' C\' est parfait comme application je vous recommande '
bien, ' A avoir C parfait '
bien, ' Mirror photos Je trouve cela très bien et marrant '
neutre, ' C\' etait pas mal dutous Hummmmmm '
mauvais, ' Cool Hame '
bien, ' Cst cool hn '
bien, ' Rachel Chloé eglantine Trop bien lappli '
bien, ' Galaxie s3 Magique fantastique '
bien, ' Trop cool cette application '
bien, ' Trop bien Ca marche c est vachement precis pour un téléphone en plus je suis avec un samsung galaxy s3 mini et je suis étonné '
bien, ' Jai adore sa marche tres bien tellement bien que je nai meme pa compris le sisteme '
bien, ' Super application Mais est -il possible de le rendre compatible avec S-Health ou avec Google fit ? '
bien, ' Super genial Sa fonctionne tres bien jai un s4 et un s5 et sa ft presque comme le s5 super aps '
bien, ' Bien Fonctionne bien avec XPERIA M2 mais capteur sensible '
bien, ' Sa marche super bien ... c\' est juste au top ! Je vous le conseille ! '
bien, ' Excellent ! Marche très bien sur mon Galaxy s4 . Bien sûr il faut un flash et un appareil photo de bonne qualité . Et pour certains avoir un capteur . Recommandé pour les personnes suivant leur santé ! '
bien, ' Fonctionne peut-être sur Android wear Mais pas sur la smartwatch 3 de Sony Maj : normal il n\' y a pas de capteur ! '
mauvais, ' Nul ! D\'après lui mon cardiographe est plus élevé au repos qu\' à l\' échauffement , aucune logique . De plus , vue le temps où l\' on doit rester appuyer avec notre doigt , on a le temps de chopper une crampe. . je ne conseille à personne cette application , vraiment . '
mauvais, ' Ne marche pas sur moto360 Ne marche pas pour moi avec le firmware 4.4W2 '
bien, ' Super précis testé avec sonyz3 opérationnel '
mauvais, ' Nul C de m**** ça dit qu\' il faut que je mette le doigt sur la lentille de l\' appareil et ça marche pas c une arnaque jeu déconseillé ! '
mauvais, ' Fiable , oui je vous la conseille '
bien, ' Vraiment utile . et marche très bien . '
mauvais, ' Nul D\' apres elle mon lit est vivant '
bien, ' Magnifique mais esque c vrai '
bien, ' Moto g 4g Impressionnant . Tout simplement . '
bien, ' Bonne application . Donne réellement le rithme cardiaque . '
mauvais, ' Arnaque Ça fait des oscillations même sans poser le doigt sur l\' appareil . '
bien, ' Marche très bien Cette appli marche très bien mais bon pas trop utile ! '
neutre, ' Jai pas encore essayé '
mauvais, ' Arnaque complète '
bien, ' Très réussi Cette application ne marche qu\' avec de " vrai " téléphone et non pas des vieux Samsung '
bien, ' Top Fonctionne très bien sur XPeria : ) '
mauvais, ' Surnaturel le meuble Mon meuble a un coeur ? '
bien, ' Génial ! ! ! ! ! ! ! ! ! ! Génial sa marche trop bien sur mon starshine||| '
mauvais, ' Petit mais Consomme pas mal de batterie dommage '
bien, ' Très . Bonne application '
neutre, ' Mai boucou de bege '
bien, ' Comment sa marche '
mauvais, ' Bug S\' arrête trop '
bien, ' Impeccable avec Nexus 4 '
bien, ' Ça marche à merveille '
mauvais, ' Douteux Un vrai doute quand à la veritée de cette application ( galaxy S4 ) . Il faut m\' exoliquer comment un appareil photo peut prendre notre frequence cardiaque . '
neutre, ' Bien du courage '
bien, ' Très bien Normal qu\' elle ne fonctionne pas pour tout le monde puisqu\'il faut avoir un Note 4 car équipé d\' un capteur cardiaque sous l\' apareil photo *_* '
bien, ' Le pire c\' est que ça marche ! Et même bien ! Bravo . Testé sur Pipi M6 Pro '
bien, ' Ceci est vrai ! ! Je l aie essayer sous tout les angles et comparer à un vrai appareil les mêmes stars rien à dire ! ! '
mauvais, ' Nul C\' est de la pure M**** cette application ne fonctionne même pas elle mérite même pas une étoile je desinstalle '
neutre, ' J\' ai essayé l\' application avec Samsung galaxy s4 mini deux fois consécutives en repos et ça donne 67ppm et 68ppm . Puis j\' ai refais le même essaye après courir quelques secondes et ça donne 103ppm . Peut être l\' application est fiable . Je suis satisfait . Mais il faut comparer les résultats avec des instruments médicaux pour dire que l\' application mérite 5 étoiles '
mauvais, ' Trop beug Il me faut au minimum 20 seconde avant que l\' application marche et je ne supporte pas que la musique soit coupée par une pub . je ne suis pas contre les pubs mais faut qu\' elles soient discrètes . '
mauvais, ' Je suis dégouté ... . Voila ... . tout est dit ... . j avais cette application avant la maj que je trouvais franchement ENORME ... . g changé de telephone et je comprend bien pourquoi il ne m a pas retelechargé l appli ... . ca na rien a voir ! ! ! ! On ne comprend rien , impossible de télécharger de la musique ... . et je n ai meme pas regarder plus loin ... . ! C EST DEVENU COMPLETEMENT NUL ! ! ! ! ZERO ! ! ! REMMETEZ L ANCIENNE VERSION A TOUS PRIX JE VOUS EN PRIS ! ! ! Et si qq1 connaîtrait une appli du meme genre qu avant la maj faite moi signe svp ! ! ! ! ! '
mauvais, ' Merde , sa merite aucune étoile Enfaite c est de la merde je preferai l ancienne version comme bcp de gens sa telecharge meme plus les music heureusement que j ai d autre aplication mais payante je la paye par moi et je suis satisfait Deezer '
bien, ' Merfe Quand vas ton enfin remettre l ancienne version . qui egalais le itube sur iphone ... je suis déçu ... Samsung me . degoute je ne . sais meme pas ecouter de musique '
neutre, ' Je ne comprends pas ma meilleur amie la . Alors je lai telecharger ... et , c completeman pa pareille on pe pa voir les musiques '
mauvais, ' On peut même pas telecharger les musique sa sert à kedal. . et moi qui viens de supprimer l\' ancienne version je suis juste degouter . -- \' '
bien, ' Petit probleme Je ne trouve pas comment l ont doit faire pour suprimer une video c assez embetant '
bien, ' Bof Quand j\' ecoute de la musique sur l\' applie pour voir si la chanson est bien et sa bugue tt le temp c enervant -- " '
mauvais, ' Je voudrais l\' ancienne version je voudrais l\' ancienne version parce que celle la he n\' y comprend rien du tout . Et je peut même pas télécharger les clip . '
neutre, ' Décevant Aucun vévo ne fonctionne ? mais certaine vidéo vaut le coup ? '
mauvais, ' Mouais ... Je trouve dommage que sa ne fonctionne qu\' avec la Wifi ... Les musiques ne veulent pas ce téléchargée , etc ... Par contre c\' est bien de pouvoir voir les clips . '
mauvais, ' Gros bug L\' application ne sert au final que à regarder les vidéos en ligne , car des que j\' essaye de télécharger une vidéo pour pouvoir les regarder hors ligne je reçois " Error 403 " . Autant utilisé YouTube a ce moment là . Il y a un plus grand choix de vidéo ... '
